               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.028703,           0.0078472,           0.0074979,             0.90337,              0.8961,             0.92828,               0.653,            0.023044,           0.0048243,           0.0045911,            0.008317,            0.008317,            0.008317
                  36,            0.028746,           0.0079101,            0.007149,             0.93792,             0.87838,             0.92631,              0.6494,            0.023053,           0.0047405,           0.0043703,           0.0082675,           0.0082675,           0.0082675
                  37,            0.028331,           0.0077306,           0.0065913,             0.91652,             0.89321,             0.92928,             0.66464,            0.022879,           0.0047208,           0.0046492,            0.008218,            0.008218,            0.008218
                  38,            0.028222,           0.0076568,             0.00673,             0.91405,              0.8855,             0.92257,             0.65842,            0.022575,           0.0046831,           0.0040584,           0.0081685,           0.0081685,           0.0081685
                  39,            0.027943,           0.0076742,           0.0064368,             0.93574,             0.88561,             0.91859,             0.65882,            0.022387,           0.0046332,           0.0042858,            0.008119,            0.008119,            0.008119
                  40,            0.027968,           0.0077695,            0.006382,             0.91434,             0.89845,             0.92177,             0.66765,            0.022324,           0.0046947,            0.004096,           0.0080695,           0.0080695,           0.0080695
                  41,            0.027987,           0.0076131,           0.0065325,              0.9339,             0.90199,             0.92422,             0.67571,            0.022245,           0.0046631,           0.0038081,             0.00802,             0.00802,             0.00802
                  42,            0.027976,           0.0077603,           0.0060823,             0.94701,             0.89398,             0.92766,              0.6769,            0.021907,           0.0046091,           0.0039316,           0.0079705,           0.0079705,           0.0079705
                  43,            0.027635,           0.0075809,           0.0063422,             0.94428,             0.89655,              0.9309,             0.67435,            0.021847,           0.0046242,           0.0036096,            0.007921,            0.007921,            0.007921
                  44,            0.027456,            0.007585,           0.0058398,             0.94522,             0.88907,             0.92722,             0.67936,            0.021811,           0.0046881,           0.0035354,           0.0078715,           0.0078715,           0.0078715
                  45,            0.027695,           0.0075412,           0.0060877,             0.95066,             0.89859,             0.92944,             0.68258,             0.02149,           0.0046017,            0.003281,            0.007822,            0.007822,            0.007822
                  46,            0.027186,           0.0075424,            0.005764,             0.94576,             0.90717,             0.93439,              0.6925,            0.021633,           0.0045784,           0.0033252,           0.0077725,           0.0077725,           0.0077725
                  47,            0.027307,           0.0074962,           0.0058712,             0.93909,             0.89914,             0.93635,              0.6879,            0.021566,           0.0045231,           0.0031722,            0.007723,            0.007723,            0.007723
                  48,            0.027139,           0.0076425,           0.0053777,             0.94769,             0.90635,             0.93658,             0.69184,            0.021157,           0.0045024,           0.0030003,           0.0076735,           0.0076735,           0.0076735
                  49,            0.027029,           0.0074947,           0.0057027,             0.96018,             0.90588,             0.93737,             0.70312,            0.021192,           0.0045202,           0.0029758,            0.007624,            0.007624,            0.007624
                  50,            0.027119,           0.0075306,           0.0054744,             0.95582,             0.90375,             0.93693,             0.70189,            0.020953,           0.0044553,           0.0029108,           0.0075745,           0.0075745,           0.0075745
                  51,            0.027046,           0.0074759,           0.0053882,             0.95975,             0.90136,             0.93892,             0.70237,            0.021054,           0.0044908,           0.0030026,            0.007525,            0.007525,            0.007525
                  52,            0.026951,           0.0075399,           0.0056747,             0.95314,             0.90508,             0.93459,             0.69809,            0.021001,           0.0045204,           0.0029069,           0.0074755,           0.0074755,           0.0074755
                  53,            0.026719,           0.0073971,            0.005194,             0.94493,             0.90286,             0.93941,               0.706,            0.020874,            0.004467,           0.0029516,            0.007426,            0.007426,            0.007426
                  54,            0.026506,           0.0073091,            0.004786,             0.95813,             0.90663,             0.94979,             0.70938,            0.020634,           0.0044183,            0.002887,           0.0073765,           0.0073765,           0.0073765
                  55,            0.026538,           0.0072692,            0.005204,             0.95514,             0.91258,              0.9398,             0.71014,            0.020401,           0.0043612,           0.0026754,            0.007327,            0.007327,            0.007327
                  56,            0.026264,           0.0073776,           0.0052631,             0.95036,             0.90639,             0.94401,             0.70608,            0.020406,            0.004388,           0.0027207,           0.0072775,           0.0072775,           0.0072775
                  57,            0.026313,            0.007222,           0.0052968,             0.95544,             0.91695,             0.95403,             0.71371,            0.020274,           0.0043733,           0.0025665,            0.007228,            0.007228,            0.007228
                  58,            0.026322,           0.0073646,           0.0054902,               0.952,             0.91176,             0.94453,             0.70291,            0.020403,           0.0043806,           0.0026449,           0.0071785,           0.0071785,           0.0071785
                  59,             0.02628,            0.007316,           0.0051428,             0.95199,             0.90323,             0.94683,              0.7054,            0.020286,           0.0043836,           0.0025721,            0.007129,            0.007129,            0.007129
                  60,            0.026169,           0.0072921,           0.0049932,             0.95418,             0.91764,             0.94907,              0.7135,            0.020282,           0.0044259,           0.0024498,           0.0070795,           0.0070795,           0.0070795
                  61,            0.025867,           0.0071817,            0.004843,             0.95549,             0.92191,             0.95237,             0.72188,             0.02013,           0.0043705,           0.0024057,             0.00703,             0.00703,             0.00703
                  62,            0.026049,           0.0072604,           0.0049571,             0.95447,              0.9126,             0.94511,             0.71873,            0.020151,           0.0043605,           0.0024792,           0.0069805,           0.0069805,           0.0069805
                  63,            0.025821,           0.0071869,           0.0046479,             0.95933,             0.90757,             0.95132,             0.72472,            0.019935,           0.0043205,           0.0023601,            0.006931,            0.006931,            0.006931
                  64,            0.025348,           0.0070876,           0.0048514,              0.9591,             0.90334,             0.94765,               0.719,            0.019927,           0.0043212,           0.0023792,           0.0068815,           0.0068815,           0.0068815
                  65,            0.025651,           0.0070997,           0.0048744,             0.96356,             0.90565,             0.94852,             0.72142,            0.019879,            0.004279,           0.0024764,            0.006832,            0.006832,            0.006832
                  66,            0.025693,           0.0071144,           0.0046438,             0.95909,             0.90574,             0.94918,             0.71976,             0.01976,           0.0043005,           0.0024829,           0.0067825,           0.0067825,           0.0067825
                  67,            0.025288,           0.0070436,           0.0042741,             0.95591,             0.90782,             0.94585,               0.714,            0.019614,           0.0043108,           0.0022816,            0.006733,            0.006733,            0.006733
                  68,            0.025252,           0.0070599,           0.0043266,             0.96027,             0.90975,             0.95186,             0.72575,            0.019515,           0.0043085,           0.0022112,           0.0066835,           0.0066835,           0.0066835
                  69,            0.025225,           0.0071205,           0.0046613,              0.9571,              0.9094,             0.95238,             0.72718,            0.019419,           0.0042873,           0.0021599,            0.006634,            0.006634,            0.006634
                  70,            0.025439,           0.0069007,           0.0042864,             0.96095,             0.91814,             0.95169,             0.72818,            0.019286,           0.0042344,           0.0020526,           0.0065845,           0.0065845,           0.0065845
                  71,            0.025254,           0.0071451,           0.0044563,             0.96106,             0.91737,             0.95256,             0.73709,            0.019151,           0.0042316,           0.0023064,            0.006535,            0.006535,            0.006535
                  72,             0.02521,           0.0070981,           0.0043345,             0.95901,              0.9037,             0.94633,             0.72741,            0.019163,           0.0042348,           0.0022953,           0.0064855,           0.0064855,           0.0064855
                  73,            0.024901,           0.0070308,           0.0041496,             0.95732,             0.90948,             0.94665,             0.72919,             0.01911,           0.0041999,           0.0020922,            0.006436,            0.006436,            0.006436
                  74,            0.024746,           0.0070727,           0.0040955,             0.95984,              0.9158,             0.95317,             0.73028,            0.018941,           0.0041567,           0.0020426,           0.0063865,           0.0063865,           0.0063865
                  75,            0.025045,           0.0070131,            0.004353,             0.95925,             0.90797,             0.95006,             0.72823,            0.018933,           0.0041483,           0.0020558,            0.006337,            0.006337,            0.006337
                  76,            0.024713,           0.0069254,            0.004151,             0.95422,             0.91408,             0.94886,             0.72582,            0.018988,           0.0041392,           0.0019179,           0.0062875,           0.0062875,           0.0062875
                  77,            0.024697,           0.0070739,           0.0043432,             0.94584,             0.93058,             0.95512,             0.73414,             0.01888,           0.0041537,           0.0019668,            0.006238,            0.006238,            0.006238
                  78,            0.024497,           0.0069206,           0.0043335,             0.95179,             0.92486,             0.95373,             0.73476,            0.018869,           0.0041646,           0.0019253,           0.0061885,           0.0061885,           0.0061885
                  79,            0.024864,           0.0069865,           0.0040859,             0.95488,             0.92571,              0.9561,             0.73579,            0.018798,           0.0041541,           0.0019304,            0.006139,            0.006139,            0.006139
                  80,            0.024384,           0.0068895,           0.0043405,             0.95999,             0.92395,             0.95454,             0.73097,            0.018729,            0.004163,           0.0019324,           0.0060895,           0.0060895,           0.0060895
                  81,            0.024407,           0.0070177,           0.0040388,             0.95987,              0.9206,             0.95383,             0.73567,            0.018695,           0.0041629,           0.0019134,             0.00604,             0.00604,             0.00604
                  82,            0.024148,           0.0068914,           0.0038026,             0.96355,             0.91593,             0.95403,             0.73697,            0.018661,           0.0041575,            0.001992,           0.0059905,           0.0059905,           0.0059905
                  83,            0.024133,           0.0069191,           0.0039961,             0.96033,             0.92063,              0.9554,             0.73369,            0.018584,           0.0041343,           0.0019426,            0.005941,            0.005941,            0.005941
                  84,             0.02439,           0.0067785,           0.0040593,             0.96061,             0.92345,             0.95522,             0.73998,            0.018493,            0.004118,           0.0019116,           0.0058915,           0.0058915,           0.0058915
                  85,            0.024393,           0.0068391,            0.004057,             0.95993,             0.92493,             0.95536,              0.7364,            0.018495,           0.0041191,           0.0018731,            0.005842,            0.005842,            0.005842
                  86,            0.024209,           0.0068127,           0.0037787,             0.96112,             0.92588,             0.95475,             0.73713,            0.018473,           0.0041143,           0.0018527,           0.0057925,           0.0057925,           0.0057925
