               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.024184,           0.0065597,            0.004428,             0.95883,             0.91891,             0.93613,             0.71897,            0.019103,           0.0041502,           0.0026109,            0.008317,            0.008317,            0.008317
                  36,            0.024162,           0.0065845,           0.0043929,             0.95551,             0.90325,             0.94038,             0.70904,            0.019626,           0.0041426,           0.0028664,           0.0082675,           0.0082675,           0.0082675
                  37,            0.023911,           0.0065237,           0.0043669,             0.95548,             0.91693,             0.94595,             0.72305,             0.01913,           0.0041442,           0.0026026,            0.008218,            0.008218,            0.008218
                  38,             0.02376,           0.0064622,           0.0042785,             0.96606,             0.90876,             0.94095,             0.72073,            0.019044,            0.004125,            0.003005,           0.0081685,           0.0081685,           0.0081685
                  39,            0.023844,           0.0064066,           0.0042868,             0.95842,             0.91416,             0.93886,             0.71676,            0.018815,           0.0040769,           0.0028666,            0.008119,            0.008119,            0.008119
                  40,            0.023262,            0.006383,           0.0040771,              0.9668,             0.91686,             0.94242,             0.72802,            0.018589,           0.0040206,           0.0026594,           0.0080695,           0.0080695,           0.0080695
                  41,            0.023456,           0.0063334,           0.0042137,             0.96791,             0.91077,             0.93957,              0.7316,              0.0183,           0.0040245,           0.0027393,             0.00802,             0.00802,             0.00802
                  42,            0.023259,            0.006371,           0.0038341,             0.96796,             0.91544,             0.93979,             0.72491,            0.018266,           0.0039881,           0.0027169,           0.0079705,           0.0079705,           0.0079705
                  43,            0.022958,           0.0062901,           0.0040486,             0.96206,             0.92556,             0.94105,             0.73282,            0.018201,           0.0039511,           0.0028061,            0.007921,            0.007921,            0.007921
                  44,            0.022695,            0.006213,           0.0039129,              0.9652,             0.92455,              0.9393,             0.73732,            0.017838,           0.0039134,           0.0025862,           0.0078715,           0.0078715,           0.0078715
                  45,            0.023058,           0.0062479,           0.0038562,             0.96959,             0.91965,             0.94612,             0.72995,            0.018083,           0.0039406,           0.0026492,            0.007822,            0.007822,            0.007822
                  46,            0.022698,           0.0062588,           0.0038119,              0.9656,             0.92264,             0.94132,             0.73521,            0.017778,           0.0039012,           0.0025857,           0.0077725,           0.0077725,           0.0077725
                  47,            0.022454,           0.0061095,           0.0035753,             0.95982,             0.92175,             0.94389,             0.74251,            0.017523,           0.0038679,           0.0023613,            0.007723,            0.007723,            0.007723
                  48,            0.022327,           0.0061948,           0.0036985,             0.96089,             0.91914,             0.94601,             0.75562,            0.017263,           0.0038495,           0.0021195,           0.0076735,           0.0076735,           0.0076735
                  49,            0.022409,           0.0060882,           0.0037879,             0.96649,             0.91694,             0.94697,             0.74988,            0.017272,           0.0038307,           0.0025307,            0.007624,            0.007624,            0.007624
                  50,            0.022187,            0.006096,           0.0034946,             0.96405,             0.92044,             0.94084,             0.74833,            0.017225,           0.0038287,             0.00246,           0.0075745,           0.0075745,           0.0075745
                  51,             0.02187,           0.0060358,           0.0035443,             0.96833,             0.91575,             0.94561,             0.75079,            0.017158,           0.0038277,           0.0021723,            0.007525,            0.007525,            0.007525
                  52,            0.021748,            0.006011,           0.0034883,             0.97406,             0.91324,             0.94412,             0.75069,            0.017115,           0.0038308,           0.0021982,           0.0074755,           0.0074755,           0.0074755
