               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.036859,           0.0057825,            0.044855,             0.85563,              0.1615,              0.1788,             0.12404,            0.029577,           0.0044568,            0.044137,             0.00835,             0.00835,             0.00835
                  52,              0.0363,           0.0058223,            0.045081,             0.85803,             0.15677,             0.17403,             0.12122,            0.029214,           0.0044991,            0.043977,            0.008317,            0.008317,            0.008317
                  53,            0.036791,           0.0057193,            0.044334,             0.83941,             0.16641,             0.17885,             0.12571,            0.028966,           0.0044537,            0.043149,            0.008284,            0.008284,            0.008284
                  54,            0.036781,           0.0056334,            0.043184,             0.85705,             0.16039,             0.17867,             0.12549,            0.029434,           0.0044606,            0.042863,            0.008251,            0.008251,            0.008251
                  55,            0.036871,            0.005683,            0.042968,             0.86048,             0.16277,             0.18225,             0.12821,            0.029082,           0.0044216,            0.042736,            0.008218,            0.008218,            0.008218
                  56,            0.036763,           0.0055743,            0.042631,             0.84224,             0.16495,             0.18369,             0.12854,            0.028855,           0.0044455,            0.042417,            0.008185,            0.008185,            0.008185
                  57,            0.036963,           0.0056623,            0.043756,             0.85479,             0.16728,             0.18608,             0.13017,            0.028312,           0.0044349,            0.042525,            0.008152,            0.008152,            0.008152
                  58,            0.036493,           0.0057036,             0.04333,             0.84924,             0.16706,               0.189,             0.13243,            0.029259,           0.0044167,            0.041863,            0.008119,            0.008119,            0.008119
                  59,            0.036676,           0.0056048,            0.042863,             0.82627,             0.16813,             0.18754,             0.13153,            0.028842,           0.0044231,            0.041246,            0.008086,            0.008086,            0.008086
                  60,             0.03717,           0.0056422,            0.043584,             0.82483,              0.1756,             0.18866,             0.13249,            0.028434,           0.0044344,            0.041427,            0.008053,            0.008053,            0.008053
                  61,            0.036051,           0.0056771,            0.041045,             0.85585,             0.17051,             0.19486,             0.13839,            0.028066,           0.0043481,            0.040901,             0.00802,             0.00802,             0.00802
                  62,             0.03646,           0.0056304,            0.040528,             0.83557,             0.17369,             0.19389,             0.13735,            0.028463,           0.0043839,            0.040773,            0.007987,            0.007987,            0.007987
                  63,            0.036359,           0.0054991,            0.040066,             0.84728,             0.17348,             0.19539,             0.13775,            0.028474,           0.0043643,            0.040229,            0.007954,            0.007954,            0.007954
                  64,            0.035919,           0.0056173,             0.04023,               0.822,             0.18092,             0.20207,             0.14361,            0.027975,           0.0043335,            0.039847,            0.007921,            0.007921,            0.007921
                  65,            0.036419,            0.005451,            0.039797,             0.82171,             0.18518,             0.20546,             0.14639,            0.028492,           0.0043339,             0.03965,            0.007888,            0.007888,            0.007888
                  66,             0.03646,           0.0056718,             0.03986,             0.84151,             0.18132,             0.20866,             0.14946,            0.028126,           0.0043622,            0.039227,            0.007855,            0.007855,            0.007855
                  67,            0.036241,           0.0056125,            0.039595,             0.85191,             0.18297,             0.21186,             0.15154,            0.028487,           0.0043048,            0.038658,            0.007822,            0.007822,            0.007822
                  68,            0.036545,           0.0055833,            0.039283,             0.86656,             0.17412,             0.21175,             0.15114,            0.027714,           0.0043194,             0.03859,            0.007789,            0.007789,            0.007789
                  69,               0.036,           0.0055948,            0.039263,             0.84219,             0.18359,             0.21584,             0.15429,            0.027767,           0.0043302,            0.038407,            0.007756,            0.007756,            0.007756
                  70,            0.036066,           0.0055409,             0.04001,             0.86665,             0.17998,             0.21726,             0.15738,            0.027958,            0.004318,            0.038352,            0.007723,            0.007723,            0.007723
                  71,            0.036604,           0.0056939,            0.039155,             0.82862,             0.19469,             0.22238,             0.16035,            0.027824,           0.0043372,            0.038317,             0.00769,             0.00769,             0.00769
                  72,            0.036254,           0.0056351,            0.038668,             0.82143,             0.19298,             0.22298,             0.16176,            0.028235,           0.0043323,            0.037635,            0.007657,            0.007657,            0.007657
                  73,            0.035729,           0.0055987,            0.038719,             0.83539,             0.19275,             0.22986,             0.16632,            0.027215,           0.0043144,            0.037537,            0.007624,            0.007624,            0.007624
                  74,            0.036783,           0.0056903,            0.037449,             0.84605,              0.1979,             0.22782,             0.16572,            0.027927,           0.0043267,             0.03717,            0.007591,            0.007591,            0.007591
                  75,            0.035875,           0.0055173,             0.03856,             0.81963,             0.20968,             0.22891,             0.16565,            0.027574,           0.0042716,            0.037147,            0.007558,            0.007558,            0.007558
                  76,            0.036009,           0.0055689,            0.037602,             0.83764,             0.20088,             0.22955,             0.16586,            0.027412,           0.0042934,            0.036843,            0.007525,            0.007525,            0.007525
                  77,              0.0359,            0.005566,            0.037686,             0.81153,             0.20497,             0.23516,             0.17079,            0.027679,           0.0042635,            0.036257,            0.007492,            0.007492,            0.007492
                  78,            0.036172,           0.0055386,            0.037698,             0.83868,             0.20125,             0.23255,             0.16887,            0.027307,           0.0042468,            0.036329,            0.007459,            0.007459,            0.007459
                  79,            0.036309,           0.0055849,             0.03576,             0.79726,             0.21567,             0.23628,             0.17159,            0.027298,           0.0042518,            0.035751,            0.007426,            0.007426,            0.007426
                  80,            0.036276,           0.0056249,            0.036669,             0.82509,             0.20422,             0.24391,             0.17827,            0.027156,           0.0042193,            0.035581,            0.007393,            0.007393,            0.007393
                  81,            0.035659,           0.0054918,            0.035849,             0.83155,             0.20412,             0.24208,             0.17706,             0.02685,           0.0042292,            0.035439,             0.00736,             0.00736,             0.00736
                  82,            0.036318,           0.0055888,            0.035049,             0.84137,             0.20846,             0.24752,             0.18146,            0.027015,           0.0042301,            0.034993,            0.007327,            0.007327,            0.007327
                  83,            0.035189,            0.005607,            0.035115,             0.83188,             0.20973,             0.24551,             0.17941,            0.026722,           0.0042108,            0.034806,            0.007294,            0.007294,            0.007294
                  84,            0.035608,           0.0055008,             0.03467,             0.84703,             0.20415,             0.24823,             0.18194,            0.026703,             0.00423,            0.034615,            0.007261,            0.007261,            0.007261
                  85,            0.036147,           0.0054183,            0.034984,              0.8365,             0.20885,             0.25051,             0.18262,            0.026774,           0.0042047,            0.034379,            0.007228,            0.007228,            0.007228
                  86,            0.036263,           0.0055341,            0.034032,             0.85595,             0.20443,             0.24834,             0.18089,            0.026906,             0.00421,            0.034618,            0.007195,            0.007195,            0.007195
                  87,            0.035814,           0.0055088,            0.035943,             0.86329,             0.19945,             0.25107,             0.18431,            0.026698,           0.0041792,            0.034287,            0.007162,            0.007162,            0.007162
                  88,             0.03612,           0.0055055,            0.035179,             0.84497,             0.20834,             0.25909,             0.19008,            0.026834,           0.0041848,            0.033821,            0.007129,            0.007129,            0.007129
                  89,            0.035696,           0.0054933,            0.035257,             0.85723,             0.20825,             0.25101,             0.18332,            0.026468,           0.0041895,            0.033746,            0.007096,            0.007096,            0.007096
                  90,            0.035488,            0.005393,              0.0335,             0.85158,             0.21503,             0.25293,             0.18602,            0.026669,           0.0041488,            0.033328,            0.007063,            0.007063,            0.007063
                  91,            0.035197,           0.0054708,            0.034104,             0.85786,             0.21629,             0.25787,             0.18929,            0.026453,           0.0041461,            0.032817,             0.00703,             0.00703,             0.00703
                  92,            0.036387,           0.0054192,            0.034418,             0.84761,             0.21981,             0.26343,             0.19341,            0.026681,           0.0041578,            0.032909,            0.006997,            0.006997,            0.006997
                  93,            0.035443,           0.0054312,            0.034681,             0.84299,             0.22214,             0.26828,             0.19769,             0.02634,           0.0041448,            0.032796,            0.006964,            0.006964,            0.006964
                  94,            0.035207,           0.0055011,             0.03382,              0.8414,             0.21829,             0.27057,             0.19924,            0.026229,           0.0041431,            0.032545,            0.006931,            0.006931,            0.006931
                  95,            0.035341,           0.0054547,            0.032952,             0.84151,              0.2244,             0.26809,             0.19657,            0.026328,           0.0041385,            0.032534,            0.006898,            0.006898,            0.006898
                  96,            0.035694,           0.0055007,            0.033717,             0.85075,             0.22394,              0.2653,             0.19418,            0.026198,           0.0041368,             0.03265,            0.006865,            0.006865,            0.006865
                  97,            0.035428,           0.0053828,            0.031908,             0.84939,             0.22518,             0.27238,             0.20016,            0.026225,           0.0041479,            0.032146,            0.006832,            0.006832,            0.006832
                  98,            0.035628,           0.0055206,            0.032746,             0.85372,             0.21648,             0.27278,             0.20006,            0.026103,           0.0041408,            0.031979,            0.006799,            0.006799,            0.006799
                  99,            0.035027,           0.0054769,            0.032072,              0.8454,             0.22389,             0.27008,             0.19783,            0.025885,           0.0041397,            0.031893,            0.006766,            0.006766,            0.006766
                 100,            0.035766,           0.0055119,            0.031377,              0.8508,              0.2228,             0.27002,             0.19817,            0.025945,           0.0041155,            0.031693,            0.006733,            0.006733,            0.006733
                 101,            0.035491,            0.005362,             0.03207,             0.86429,             0.21747,             0.27405,             0.20222,             0.02583,           0.0041142,            0.031571,              0.0067,              0.0067,              0.0067
                 102,            0.035511,           0.0054401,            0.033781,              0.8261,             0.23358,             0.27514,             0.20289,            0.025824,            0.004108,            0.031437,            0.006667,            0.006667,            0.006667
                 103,             0.03583,           0.0054911,            0.032589,             0.82178,             0.24464,             0.27716,              0.2048,            0.025814,           0.0041118,            0.031234,            0.006634,            0.006634,            0.006634
                 104,            0.035386,           0.0055013,            0.031885,             0.82094,             0.24226,             0.27817,             0.20474,            0.025765,           0.0041301,            0.031042,            0.006601,            0.006601,            0.006601
                 105,             0.03535,           0.0053097,            0.031061,             0.83311,             0.23478,             0.28032,              0.2064,            0.025754,           0.0041193,            0.030824,            0.006568,            0.006568,            0.006568
                 106,             0.03527,           0.0054049,            0.030324,             0.82712,             0.23688,             0.27745,             0.20414,            0.025681,            0.004118,            0.030692,            0.006535,            0.006535,            0.006535
                 107,            0.035525,           0.0054007,            0.030797,             0.83097,             0.23464,             0.28034,             0.20734,            0.025683,           0.0041027,            0.030607,            0.006502,            0.006502,            0.006502
                 108,            0.035704,           0.0054275,            0.032068,             0.82402,             0.22806,             0.28018,             0.20613,            0.025582,           0.0040995,            0.030718,            0.006469,            0.006469,            0.006469
                 109,            0.035314,           0.0053432,             0.03027,             0.81745,             0.23508,             0.28304,              0.2083,            0.025631,           0.0040915,            0.030523,            0.006436,            0.006436,            0.006436
                 110,            0.035344,           0.0053062,            0.030676,             0.83879,             0.23372,             0.28869,             0.21284,            0.025778,           0.0040866,             0.03037,            0.006403,            0.006403,            0.006403
                 111,            0.035606,           0.0054071,            0.029668,             0.84078,             0.23653,             0.28908,             0.21352,            0.025621,           0.0040776,            0.030175,             0.00637,             0.00637,             0.00637
                 112,            0.035493,           0.0054097,            0.030168,             0.84377,             0.22995,             0.28912,             0.21351,            0.025637,           0.0040767,            0.030038,            0.006337,            0.006337,            0.006337
                 113,            0.035257,           0.0052378,             0.02899,             0.84566,             0.23105,             0.28952,             0.21423,            0.025593,           0.0040751,            0.029819,            0.006304,            0.006304,            0.006304
                 114,            0.035511,           0.0052947,            0.029297,             0.83802,              0.2302,             0.29484,             0.21821,            0.025606,           0.0040728,            0.029783,            0.006271,            0.006271,            0.006271
                 115,            0.035665,           0.0054167,             0.03002,             0.82818,             0.23417,             0.29402,             0.21721,            0.025412,           0.0040719,            0.029696,            0.006238,            0.006238,            0.006238
                 116,            0.035548,           0.0052581,            0.030183,             0.82734,             0.23288,             0.29507,             0.21707,            0.025406,           0.0040639,            0.029709,            0.006205,            0.006205,            0.006205
                 117,            0.035729,           0.0054056,            0.030175,             0.82338,             0.23475,             0.29513,             0.21759,            0.025431,           0.0040647,            0.029707,            0.006172,            0.006172,            0.006172
                 118,             0.03494,           0.0053235,            0.029774,             0.81674,             0.23435,             0.29732,             0.21928,            0.025287,           0.0040594,            0.029559,            0.006139,            0.006139,            0.006139
                 119,            0.035209,           0.0052777,            0.028598,             0.81716,             0.23461,             0.29388,             0.21657,             0.02518,           0.0040534,             0.02944,            0.006106,            0.006106,            0.006106
                 120,            0.034228,           0.0053758,            0.028918,             0.83719,             0.23312,             0.29599,             0.21791,            0.025166,           0.0040499,            0.029251,            0.006073,            0.006073,            0.006073
                 121,            0.034836,           0.0052731,            0.029262,             0.83651,             0.23375,             0.29659,             0.21873,            0.025158,           0.0040429,            0.029089,             0.00604,             0.00604,             0.00604
                 122,            0.034507,           0.0052823,            0.028032,             0.83305,             0.24083,             0.30038,             0.22183,            0.025144,           0.0040347,            0.028988,            0.006007,            0.006007,            0.006007
                 123,             0.03439,           0.0052412,            0.028034,             0.84251,             0.24109,             0.30148,              0.2227,            0.025068,           0.0040279,            0.028832,            0.005974,            0.005974,            0.005974
                 124,            0.035355,           0.0052931,             0.02811,             0.83668,             0.24171,             0.30231,              0.2231,            0.025072,           0.0040219,            0.028727,            0.005941,            0.005941,            0.005941
                 125,            0.034668,           0.0052773,            0.027789,             0.83705,             0.24062,             0.30468,              0.2251,            0.025096,           0.0040142,            0.028599,            0.005908,            0.005908,            0.005908
                 126,            0.035194,           0.0052849,            0.027277,             0.84616,             0.24531,             0.30496,             0.22519,            0.025077,           0.0040093,            0.028497,            0.005875,            0.005875,            0.005875
                 127,            0.034683,           0.0053096,            0.027332,              0.8366,             0.24501,             0.30668,             0.22664,            0.025008,           0.0040063,             0.02841,            0.005842,            0.005842,            0.005842
                 128,            0.035402,           0.0052398,            0.027806,             0.83753,             0.24404,             0.30729,             0.22762,            0.024987,           0.0040007,            0.028381,            0.005809,            0.005809,            0.005809
                 129,            0.034332,           0.0054067,            0.028539,             0.83414,             0.24739,             0.30722,             0.22813,            0.024951,            0.003994,            0.028305,            0.005776,            0.005776,            0.005776
                 130,             0.03432,           0.0052028,            0.026876,             0.81963,             0.24879,             0.30709,             0.22764,            0.024932,           0.0039887,            0.028245,            0.005743,            0.005743,            0.005743
                 131,             0.03447,           0.0052339,            0.026229,              0.8002,             0.24729,             0.31037,             0.23009,            0.024986,           0.0039867,            0.028097,             0.00571,             0.00571,             0.00571
                 132,            0.034943,           0.0052238,            0.028206,             0.80275,             0.24751,             0.31363,             0.23328,            0.024984,           0.0039871,            0.028008,            0.005677,            0.005677,            0.005677
                 133,            0.034981,           0.0051577,             0.02717,             0.80992,             0.24598,              0.3141,             0.23374,            0.025052,           0.0039897,            0.027926,            0.005644,            0.005644,            0.005644
                 134,            0.034982,           0.0051854,             0.02734,             0.81514,             0.24556,             0.31274,             0.23142,            0.025094,            0.003992,            0.027816,            0.005611,            0.005611,            0.005611
                 135,            0.034939,           0.0052148,            0.027003,             0.82053,             0.24384,              0.3126,             0.23088,            0.025093,           0.0039894,            0.027678,            0.005578,            0.005578,            0.005578
                 136,            0.034418,           0.0050992,            0.026519,             0.81744,             0.24249,             0.31213,             0.23092,            0.025053,           0.0039852,            0.027577,            0.005545,            0.005545,            0.005545
                 137,            0.034307,           0.0051491,            0.026769,             0.82204,             0.24174,             0.31314,             0.23182,            0.024996,           0.0039826,            0.027485,            0.005512,            0.005512,            0.005512
                 138,            0.034753,           0.0051853,              0.0256,             0.82362,              0.2422,             0.31415,             0.23336,            0.024949,           0.0039805,            0.027388,            0.005479,            0.005479,            0.005479
                 139,            0.033721,           0.0051564,            0.025423,             0.82191,             0.24281,             0.31567,             0.23465,            0.024911,           0.0039796,            0.027287,            0.005446,            0.005446,            0.005446
                 140,             0.03497,           0.0051476,            0.026787,             0.81903,             0.24463,             0.31673,             0.23529,            0.024907,           0.0039752,            0.027213,            0.005413,            0.005413,            0.005413
                 141,            0.033732,           0.0051853,            0.026657,             0.82388,             0.24248,             0.31939,             0.23741,            0.024848,           0.0039741,            0.027136,             0.00538,             0.00538,             0.00538
                 142,            0.034948,           0.0051743,            0.025403,             0.78973,             0.27059,             0.32108,             0.23909,            0.024801,           0.0039715,            0.027052,            0.005347,            0.005347,            0.005347
                 143,            0.034556,           0.0051566,            0.025319,             0.76908,             0.28027,             0.32249,              0.2402,            0.024781,            0.003968,            0.026978,            0.005314,            0.005314,            0.005314
                 144,            0.034744,           0.0050746,            0.024651,             0.74524,             0.28426,             0.32526,              0.2421,            0.024752,           0.0039633,            0.026934,            0.005281,            0.005281,            0.005281
                 145,            0.034077,           0.0050913,             0.02399,             0.75884,             0.28045,             0.32537,             0.24227,            0.024727,           0.0039603,            0.026876,            0.005248,            0.005248,            0.005248
                 146,            0.034301,            0.005094,            0.026029,             0.77585,             0.27305,             0.33165,             0.24701,            0.024689,           0.0039553,            0.026799,            0.005215,            0.005215,            0.005215
                 147,            0.033623,           0.0050546,            0.024124,             0.77711,             0.26603,              0.3328,             0.24782,            0.024668,           0.0039532,            0.026726,            0.005182,            0.005182,            0.005182
                 148,            0.033787,           0.0051677,            0.025158,             0.77721,             0.26454,             0.33244,             0.24732,            0.024655,             0.00395,            0.026654,            0.005149,            0.005149,            0.005149
                 149,            0.034495,            0.005213,            0.025033,              0.7951,             0.25718,             0.33315,             0.24832,            0.024631,           0.0039473,            0.026554,            0.005116,            0.005116,            0.005116
                 150,            0.033182,           0.0050239,            0.023659,             0.78665,             0.26078,             0.33317,             0.24874,            0.024601,           0.0039437,            0.026501,            0.005083,            0.005083,            0.005083
                 151,            0.033759,           0.0050649,            0.025427,             0.78268,             0.26308,             0.33321,             0.24902,            0.024586,           0.0039404,            0.026449,             0.00505,             0.00505,             0.00505
                 152,            0.033682,           0.0050426,            0.023913,             0.78255,             0.26772,             0.33332,             0.24896,            0.024589,           0.0039374,            0.026391,            0.005017,            0.005017,            0.005017
                 153,            0.033537,           0.0050516,            0.025007,             0.77281,              0.2709,             0.33055,             0.24637,            0.024581,           0.0039361,            0.026331,            0.004984,            0.004984,            0.004984
