               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.036684,           0.0055389,            0.045191,             0.84088,             0.19199,              0.1983,             0.13938,            0.032131,           0.0043924,            0.043295,           0.0082675,           0.0082675,           0.0082675
                  37,            0.035966,           0.0056094,            0.043493,             0.87847,             0.17314,             0.19579,             0.13613,            0.029279,             0.00442,            0.042907,            0.008218,            0.008218,            0.008218
                  38,            0.036197,           0.0054413,            0.043028,             0.87165,             0.17459,             0.19646,             0.13781,            0.030947,            0.004403,            0.043563,           0.0081685,           0.0081685,           0.0081685
                  39,            0.036094,           0.0054931,            0.043755,             0.85159,             0.18577,              0.2028,             0.14101,             0.03057,           0.0043652,             0.04338,            0.008119,            0.008119,            0.008119
                  40,            0.035626,           0.0054889,            0.041584,             0.86883,              0.1871,             0.20875,             0.14687,            0.031575,           0.0043619,            0.041814,           0.0080695,           0.0080695,           0.0080695
                  41,            0.035921,           0.0055611,            0.041374,             0.86755,             0.18603,             0.21583,             0.15089,            0.029643,           0.0043853,            0.040756,             0.00802,             0.00802,             0.00802
                  42,            0.035756,           0.0054057,             0.04038,             0.87027,             0.18014,             0.22719,              0.1616,            0.030718,           0.0042445,            0.040881,           0.0079705,           0.0079705,           0.0079705
                  43,            0.035472,           0.0053796,            0.039964,             0.87067,             0.18574,             0.22036,             0.15711,            0.029345,           0.0043123,            0.040388,            0.007921,            0.007921,            0.007921
                  44,            0.035575,           0.0053541,            0.040626,                0.87,             0.18714,             0.22191,             0.15895,            0.029067,           0.0042828,            0.039578,           0.0078715,           0.0078715,           0.0078715
                  45,            0.035628,           0.0055197,            0.041209,              0.8516,             0.19489,              0.2236,             0.16083,            0.029302,           0.0043198,            0.039861,            0.007822,            0.007822,            0.007822
                  46,            0.035361,           0.0053641,            0.039765,             0.87276,             0.19023,             0.22686,             0.16338,            0.028909,           0.0042578,            0.039468,           0.0077725,           0.0077725,           0.0077725
                  47,            0.035811,           0.0054806,            0.039131,             0.89138,             0.18484,             0.23338,             0.16738,            0.029153,           0.0042336,            0.038731,            0.007723,            0.007723,            0.007723
                  48,            0.035807,           0.0054069,            0.037869,             0.88742,             0.19231,             0.24316,             0.17527,            0.029086,           0.0042921,            0.038399,           0.0076735,           0.0076735,           0.0076735
                  49,            0.036142,           0.0053155,            0.037437,               0.875,             0.19793,             0.23703,              0.1687,            0.029385,           0.0042446,            0.037959,            0.007624,            0.007624,            0.007624
