               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.037418,           0.0058916,             0.03391,             0.69266,             0.18374,             0.21225,              0.1487,            0.030552,            0.004682,            0.035759,            0.006832,            0.006832,            0.006832
                  66,            0.037671,           0.0060481,            0.033127,             0.69267,             0.18372,             0.22113,              0.1563,            0.029612,           0.0046628,            0.034962,           0.0067825,           0.0067825,           0.0067825
                  67,            0.036877,           0.0059998,            0.032753,             0.65653,              0.1953,             0.21538,             0.15115,            0.029832,           0.0046381,            0.035128,            0.006733,            0.006733,            0.006733
                  68,             0.03687,           0.0059309,            0.033432,             0.68544,             0.18071,             0.21737,             0.15379,            0.029905,            0.004638,            0.034856,           0.0066835,           0.0066835,           0.0066835
                  69,            0.037376,           0.0060241,            0.033683,             0.69488,             0.18618,             0.22132,             0.15653,            0.029203,           0.0046522,            0.034448,            0.006634,            0.006634,            0.006634
                  70,            0.037748,           0.0059109,            0.034243,             0.66302,             0.20247,             0.22077,             0.15617,            0.030037,           0.0046249,            0.034456,           0.0065845,           0.0065845,           0.0065845
                  71,            0.037353,           0.0059501,            0.032966,             0.66379,             0.19626,             0.22702,              0.1621,            0.029243,           0.0046172,            0.034627,            0.006535,            0.006535,            0.006535
                  72,            0.037309,           0.0058792,            0.032845,             0.68905,             0.19211,             0.22292,             0.15817,            0.030256,            0.004639,            0.033931,           0.0064855,           0.0064855,           0.0064855
                  73,            0.037041,           0.0059007,            0.033181,              0.6821,             0.18506,             0.21912,             0.15442,            0.029572,           0.0046406,            0.034029,            0.006436,            0.006436,            0.006436
                  74,            0.037322,           0.0060196,            0.032421,             0.67702,             0.19192,             0.22406,             0.15929,            0.029646,           0.0046178,              0.0343,           0.0063865,           0.0063865,           0.0063865
                  75,            0.036779,           0.0058828,            0.033299,             0.66574,             0.19836,             0.21915,             0.15428,            0.029442,           0.0046129,            0.034392,            0.006337,            0.006337,            0.006337
                  76,            0.036429,           0.0058935,            0.033067,             0.69454,             0.18674,             0.22537,             0.15967,            0.028978,           0.0046258,            0.034324,           0.0062875,           0.0062875,           0.0062875
                  77,            0.036314,           0.0058795,            0.033202,             0.68181,             0.19212,             0.22732,             0.16038,            0.029462,           0.0045715,             0.03382,            0.006238,            0.006238,            0.006238
                  78,            0.036832,           0.0059036,            0.032665,             0.68984,             0.19818,             0.23276,             0.16584,             0.02882,           0.0045683,            0.034083,           0.0061885,           0.0061885,           0.0061885
                  79,            0.036927,           0.0058698,            0.031047,             0.69865,             0.19206,              0.2308,             0.16529,             0.02875,            0.004536,            0.033813,            0.006139,            0.006139,            0.006139
                  80,            0.036631,           0.0059154,            0.031772,             0.72213,             0.18345,             0.23058,              0.1649,            0.028664,           0.0045237,            0.033904,           0.0060895,           0.0060895,           0.0060895
                  81,            0.036832,           0.0058723,            0.031868,             0.70216,             0.18966,             0.22555,             0.16082,            0.028748,           0.0045387,            0.033932,             0.00604,             0.00604,             0.00604
                  82,            0.037514,           0.0058969,            0.031447,             0.70839,             0.19009,              0.2293,             0.16403,            0.028571,           0.0045262,            0.033779,           0.0059905,           0.0059905,           0.0059905
                  83,            0.036174,           0.0059881,            0.030778,             0.71401,              0.1856,             0.23774,             0.17123,            0.028431,           0.0045363,            0.032906,            0.005941,            0.005941,            0.005941
                  84,            0.036058,           0.0058401,            0.030444,             0.70383,             0.19488,             0.23614,             0.16966,             0.02838,           0.0045409,            0.032852,           0.0058915,           0.0058915,           0.0058915
                  85,            0.036194,           0.0058081,            0.031386,             0.68423,             0.19872,             0.22873,             0.16307,            0.028286,           0.0045306,            0.033028,            0.005842,            0.005842,            0.005842
                  86,            0.036305,           0.0058513,            0.030131,             0.66326,             0.20585,             0.22943,             0.16304,             0.02853,           0.0045004,            0.033026,           0.0057925,           0.0057925,           0.0057925
                  87,            0.036789,           0.0057786,            0.031825,             0.65098,             0.21229,             0.23823,             0.17012,            0.028306,           0.0044952,            0.032856,            0.005743,            0.005743,            0.005743
                  88,            0.036274,           0.0057574,            0.030513,             0.68088,             0.19525,             0.23305,             0.16707,             0.02793,           0.0044967,             0.03265,           0.0056935,           0.0056935,           0.0056935
                  89,            0.035864,           0.0057953,            0.031366,             0.68228,             0.20095,             0.22999,             0.16364,            0.027819,           0.0045181,            0.032617,            0.005644,            0.005644,            0.005644
                  90,            0.035807,            0.005704,            0.030155,             0.67697,             0.20099,             0.23155,             0.16446,             0.02796,           0.0045142,            0.032636,           0.0055945,           0.0055945,           0.0055945
                  91,            0.036057,           0.0057349,             0.03038,             0.66876,             0.20613,             0.23695,             0.16915,            0.028053,            0.004523,            0.032375,            0.005545,            0.005545,            0.005545
                  92,            0.035587,           0.0056966,            0.031093,             0.66008,             0.20406,             0.23702,             0.16975,             0.02782,           0.0045119,            0.032249,           0.0054955,           0.0054955,           0.0054955
                  93,            0.035955,           0.0057555,            0.031353,             0.69559,             0.19427,             0.23988,             0.17197,            0.027647,           0.0045052,            0.032383,            0.005446,            0.005446,            0.005446
                  94,            0.035825,           0.0058393,            0.030474,             0.68013,             0.19991,             0.23666,             0.16951,            0.027495,           0.0044894,            0.032302,           0.0053965,           0.0053965,           0.0053965
                  95,            0.035048,           0.0057974,            0.029268,             0.66244,             0.20308,              0.2384,             0.17147,            0.027626,           0.0044792,            0.031948,            0.005347,            0.005347,            0.005347
                  96,            0.035641,            0.005732,            0.030191,             0.68021,             0.19758,             0.24178,               0.174,            0.027579,           0.0044729,             0.03212,           0.0052975,           0.0052975,           0.0052975
                  97,            0.035987,            0.005733,            0.029252,              0.6544,             0.20512,              0.2412,             0.17261,             0.02771,           0.0044763,            0.032131,            0.005248,            0.005248,            0.005248
                  98,            0.035409,           0.0058024,            0.029783,             0.68475,             0.20084,             0.23684,             0.16956,            0.027426,           0.0044598,             0.03218,           0.0051985,           0.0051985,           0.0051985
                  99,            0.035145,           0.0057569,            0.028989,             0.66146,             0.21005,             0.23681,             0.16935,            0.027562,           0.0044595,             0.03211,            0.005149,            0.005149,            0.005149
                 100,            0.035425,           0.0058171,            0.028457,             0.65145,             0.21291,             0.23848,             0.17145,            0.027385,           0.0044593,            0.031965,           0.0050995,           0.0050995,           0.0050995
